feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV3580	hatchery	sandy	-1.12682814269887	0.854805020400937	40	7	0.19575353097984	0.618619168290659
ASV3443	hatchery	willamette	1.02620296639048	0.780761401864665	40	6	0.197037540904192	0.61966878806101
ASV300	hatchery	sandy	-1.34138316582953	1.02368811900873	40	7	0.198378744276612	0.620887319827282
ASV589	hatchery	willamette	0.99197623050495	0.758915169225091	40	5	0.199467249519063	0.620960998409506
ASV724	hatchery	willamette	-1.51899562023218	1.16434373984066	40	10	0.200309999486938	0.620960998409506
ASV219	hatchery	sandy	0.77292726203231	0.599544895318372	40	37	0.205554328646942	0.634198426299334
ASV2593	hatchery	willamette	1.0155753362572	0.791707016479112	40	6	0.207771667201532	0.636668046665169
ASV3686	hatchery	south_santiam	-1.38326914304781	1.07965602009212	40	28	0.208310743378926	0.636668046665169
ASV1788	hatchery	willamette	1.16850435505325	0.91554523186764	40	8	0.210024458742665	0.638906180567639
ASV3089	hatchery	sandy	0.877042899391101	0.692354356890526	40	24	0.213377733075802	0.646087926662081
ASV2758	hatchery	south_santiam	0.465180330626528	0.369715090003177	40	35	0.216414313324762	0.652248694326018
ASV1040	hatchery	south_santiam	-1.34773705152948	1.07840864400973	40	14	0.219456276639681	0.657550997943885
ASV3060	hatchery	willamette	0.928617131998505	0.744259089678886	40	5	0.220193728958167	0.657550997943885
ASV1244	hatchery	willamette	-1.21929508472774	0.985854633660056	40	37	0.224172927945164	0.664349173997734
ASV2985	hatchery	sandy	0.655971136509674	0.53077747285559	40	7	0.224511241596776	0.664349173997734
ASV121	hatchery	willamette	1.31241205781352	1.06604347550309	40	10	0.22626597076182	0.666511977221469
ASV85	hatchery	sandy	0.392431260540785	0.325284918361606	40	18	0.23552290682616	0.66663222758187
ASV895	hatchery	sandy	1.61940697012049	1.33962594139801	40	11	0.234600497536432	0.66663222758187
ASV1331	hatchery	willamette	-0.373139429501074	0.309110128698714	40	35	0.235249900064175	0.66663222758187
ASV2100	hatchery	willamette	1.39292837459186	1.14779962617425	40	17	0.232816493385327	0.66663222758187
ASV2628	hatchery	south_santiam	-1.26594409461131	1.03125020881991	40	40	0.227570696445996	0.66663222758187
