feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV407	enteritis	E3	-0.428003611819304	0.836891166017282	40	33	0.612015463039516	0.851329201792148
ASV619	enteritis	E3	0.116445343557676	0.225248336199366	40	37	0.608177152823396	0.851329201792148
ASV1831	enteritis	E3	0.162018135556067	0.305245528887733	40	32	0.598660096536527	0.851329201792148
ASV2038	enteritis	E3	0.373440636429652	0.689307950126407	40	7	0.591145404866999	0.851329201792148
ASV2440	enteritis	E3	-0.487876441867167	0.907773442637886	40	34	0.59409522490915	0.851329201792148
ASV2985	enteritis	E3	0.199571641279732	0.380830933941469	40	7	0.603292317940584	0.851329201792148
ASV3559	enteritis	E3	-0.365428853274232	0.700579567985582	40	8	0.604969473217501	0.851329201792148
ASV193	enteritis	E3	-0.467549974471685	0.932311754004031	40	37	0.618915716854582	0.852348906616211
ASV892	enteritis	E3	0.333078888627634	0.674995476639156	40	6	0.624532148165795	0.852348906616211
ASV1491	enteritis	E3	0.301346637326129	0.605931713090748	40	6	0.621823523295714	0.852348906616211
ASV2196	enteritis	E3	-0.450156468116229	0.927053485523024	40	27	0.630054751887285	0.85451175724713
ASV118	enteritis	E3	-0.434292095967259	0.907123263435762	40	35	0.63485452962859	0.855673496455925
ASV1715	enteritis	E3	0.166453397198149	0.367925391838719	40	37	0.653545379617853	0.860381046031986
ASV2539	enteritis	E3	0.117539466486403	0.260340059039518	40	35	0.654206786153353	0.860381046031986
ASV3342	enteritis	E3	-0.164313449617965	0.358619426217732	40	37	0.64943025949389	0.860381046031986
ASV3540	enteritis	E3	0.386748831872492	0.840687111205688	40	6	0.648109795404417	0.860381046031986
ASV653	enteritis	E3	-0.329768896919727	0.746488457279241	40	8	0.661166566082144	0.86429605325196
ASV370	enteritis	E3	-0.242969017809745	0.591299092788487	40	5	0.683448689697729	0.864926165538178
ASV1417	enteritis	E3	-0.352755103580529	0.832936315865839	40	39	0.674312309557626	0.864926165538178
ASV1462	enteritis	E3	-0.226211849461157	0.562926388584035	40	8	0.690045875614651	0.864926165538178
ASV1592	enteritis	E3	-0.267053809102832	0.643451469055996	40	5	0.680451528254615	0.864926165538178
ASV1652	enteritis	E3	0.196145781036053	0.50084785243466	40	5	0.697521101240466	0.864926165538178
ASV2461	enteritis	E3	-0.159417784496298	0.406380718400157	40	5	0.697038042108155	0.864926165538178
ASV2742	enteritis	E3	0.329104949779787	0.81919789648249	40	8	0.690125649439779	0.864926165538178
ASV3620	enteritis	E3	0.229696612149065	0.545837024473661	40	5	0.676260430598399	0.864926165538178
ASV3686	enteritis	E3	0.322924400601613	0.743526516659162	40	28	0.666516271734196	0.864926165538178
ASV219	enteritis	E3	0.15287442519497	0.410255398110145	40	37	0.711492490663478	0.876659439406144
ASV3250	enteritis	E3	0.108554679666354	0.295146028835869	40	39	0.715063229377362	0.876659439406144
ASV2395	enteritis	E3	0.225646926716252	0.624079150762524	40	7	0.719677777951128	0.877359987726937
ASV121	enteritis	E3	-0.297192999818987	0.852196295261422	40	10	0.729211136938793	0.879104537309545
ASV2045	enteritis	E3	-0.188750803470074	0.53803965459538	40	7	0.727666802879704	0.879104537309545
ASV412	enteritis	E3	-0.248204645153012	0.731254411063342	40	7	0.736159828695312	0.882578358159573
